;;;;;;;;;;;;;;
MarkaKodu;TipKodu;MarkaAdı;TipAdı;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013
9;1071;AUDI;S3 2.0 TFSI 280 QUATTRO S TRONIC;0;0;0;0;0;0;0;1052616;896844;800028;754235
9;1072;AUDI;S3 SPORTBACK 2.0 TFSI 280 QUATTRO S TRONIC;0;0;0;0;0;0;0;1505394;1400219;1191931;1065950
9;1073;AUDI;A4 2.0 TDI 150 MULTITRONIC PI;0;0;0;0;0;0;0;875513;782527;699302;660974
9;1074;AUDI;A4 AVANT 2.0 TDI 177 QUATTRO S TRONIC PI;0;0;0;0;0;0;0;954799;896116;748304;703552
9;1075;AUDI;A5 COUPE 2.0 TDI 177 QUATTRO S TRONIC PI;0;0;0;0;0;0;0;1085307;999369;893941;848904
9;1076;AUDI;A6 2.0 TFSI 180 MULTITRONIC;0;0;0;0;0;0;0;1211620;1145228;1046012;965416
9;1077;AUDI;RS6 AVANT 4.0 TFSI 560 QUATTRO TIPTRONIC;0;0;0;0;0;0;4942494;4069091;3555146;3106449;2677499
9;1078;AUDI;A6 ALLROAD 3.0 TDI 313 QUATTRO TIPTRONIC;0;0;0;0;0;0;0;2349870;2187525;1972057;1828463
9;1079;AUDI;A3 SPORTBACK 1.4 TFSI 122 AMBIENTE S TRONIC;0;0;0;0;0;0;0;0;580491;546511;509278
9;1080;AUDI;A3 SPORTBACK 1.4 TFSI 140 ATTRACTION S TRONIC;0;0;0;0;0;0;0;0;552666;519993;475530
9;1081;AUDI;A4 AVANT 2.0 TDI 150 MULTRONIC PI;0;0;0;0;0;0;0;0;939472;649216;591383
9;1082;AUDI;A6 ALLROAD 3.0 TDI 245 QUATTRO S TRONIC;0;0;0;0;0;0;0;0;2042290;1848346;1717589
9;1083;AUDI;RS7 SPORTBACK 4.0 TFSI 560 QUATTRO TIPTRONIC;0;0;0;0;0;0;5320530;4429561;3769176;3311528;2858061
9;1085;AUDI;R8 4.2 FSI QUATTRO PI;0;0;0;0;0;0;0;0;4685872;4337884;4129253
9;1087;AUDI;A3 SEDAN 1.4 TFSI 140 ATTRACTION S TRONIC;0;0;0;0;0;0;0;0;612902;578654;531064
9;1088;AUDI;A3 SEDAN 1.4 TFSI 140 AMBIENTE S TRONIC;0;0;0;0;0;0;0;0;652095;616884;564817
9;1089;AUDI;A3 SPORTBACK 1.6 TDI 105 AMBITION S TRONIC;0;0;0;0;0;0;0;0;688137;651449;603562
9;1090;AUDI;A3 SPORTBACK 1.4 TFSI 140 AMBITION S TRONIC;0;0;0;0;0;0;0;0;592580;558221;509278
9;1091;AUDI;A3 SEDAN 1.6 TDI 105 AMBITION S TRONIC;0;0;0;0;0;0;0;0;729812;672506;637409
9;1092;AUDI;A3 SEDAN 1.6 TDI 105 ATTRACTION S TRONIC;0;0;0;0;0;0;0;0;640081;588538;562534
9;1093;AUDI;Q3 1.4 TFSI 150 S TRONIC;0;0;0;0;0;0;0;0;920963;821395;816905
9;1095;AUDI;A4 2.0 TFSI 225 QUATTRO STRONIC PI;0;0;0;0;0;0;0;0;910220;738427;0
9;1096;AUDI;A4 AVANT 2.0 TFSI 225 QUATTRO STRONIC PI;0;0;0;0;0;0;0;0;910220;738427;0
9;1097;AUDI;A4 ALLROAD 2.0 TFSI 225 QUATTRO STRONIC PI;0;0;0;0;0;0;0;0;1091246;977427;0
9;1098;AUDI;A5 COUPE 2.0 TFSI 225 QUATTRO STRONIC PI;0;0;0;0;0;0;0;0;988975;881499;0
9;1099;AUDI;A5 SPORTBACK 2.0 TFSI 225 QUATTRO STRONIC PI;0;0;0;0;0;0;0;0;1002674;896954;0
9;1100;AUDI;A5 CABRIO 2.0 TFSI 225 QUATTRO STRONIC PI;0;0;0;0;0;0;0;0;1222649;1070176;0
9;1101;AUDI;A3 SPORTBACK 1.6 TDI 105 AMBIENTE STRONIC;0;0;0;0;0;0;0;0;659368;605196;554647
9;1102;AUDI;A3 SEDAN 1.4 TFSI 140 AMBITION STRONIC;0;0;0;0;0;0;0;0;671982;655859;647282
9;1103;AUDI;S3 SEDAN 2.0 TFSI 280 QUATTRO STRONIC;0;0;0;0;0;0;0;0;1077835;941967;0
9;1104;AUDI;A3 CABRIO 1.4 TFSI 140 ATTRACTION S TRONIC;0;0;0;0;0;0;0;0;808086;768083;0
9;1105;AUDI;A8 3.0 TDI 258 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;0;2922982;2478786;0
9;1106;AUDI;A8 3.0 TFSI 310 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;0;3303002;2443303;0
9;1107;AUDI;A8 4.0 TFSI 435 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;0;3145152;2714096;0
9;1108;AUDI;A8 4.2 TDI 385  QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;4076802;3642697;3142049;0
9;1109;AUDI;S8 4.0 TFSI 520 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;4147435;3938035;3636618;0
9;1110;AUDI;A8 L 3.0 TDI 258 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;3456568;3049167;2633542;0
9;1111;AUDI;A8 L 3.0 TFSI 310 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;0;2906902;2524840;0
9;1112;AUDI;A8 L 4.0 TFSI 435 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;3848067;3258455;2792636;0
9;1113;AUDI;A8 L 4.2 TDI 385 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;4116949;3722848;3320851;0
9;1114;AUDI;A8 L W12 6.3 FSI 500 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;0;5493367;4746984;4082421;0
9;1115;AUDI;A3 SEDAN 1.6 TDI AMBIENTE S TRONIC;0;0;0;0;0;0;0;0;0;0;609900
9;1116;AUDI;A3 1.4 TFSI 150 ATTRACTION S TRONIC;0;0;0;0;0;0;0;0;558933;525731;0
9;1117;AUDI;A3 SPORTBACK 1.4 TFSI 150 ATTRACTION S TRONIC;0;0;0;0;0;0;0;608683;569871;536274;0
9;1118;AUDI;A3 SEDAN 1.4 TFSI 150 ATTRACTION S TRONIC;0;0;0;0;0;0;0;662290;624699;589810;0
9;1119;AUDI;A3 CABRIO 1.4 TFSI 150 ATTRACTION S TRONIC;0;0;0;0;0;0;0;851866;778673;738598;0
9;1120;AUDI;Q5 2.0 TDI 190 QUATTRO S TRONIC PI;0;0;0;0;0;0;0;1955102;1440109;1268745;0
9;1121;AUDI;A3 SPORTBACK 1.4 TFSI 125 ATTRACTION S TRONIC;0;0;0;0;0;0;0;562573;528426;496021;0
9;1122;AUDI;A3 SEDAN 1.6 TDI 110 AMBIENTE S TRONIC;0;0;0;0;0;0;0;683421;673540;653313;0
9;1123;AUDI;A3 SPORTBACK 1.4 TFSI 125 AMBIENTE STRONIC;0;0;0;0;0;0;0;629110;591502;557167;0
9;1124;AUDI;A3 SPORTBACK 1.4 TFSI 125 AMBITION S TRONIC;0;0;0;0;0;0;0;632292;596137;557167;0
9;1125;AUDI;A3 SPORTBACK 1.4 TFSI 150 AMBIENTE S TRONIC;0;0;0;0;0;0;0;640790;602703;568862;0
9;1126;AUDI;A3 SPORTBACK 1.4 TFSI 150 AMBITION S TRONIC;0;0;0;0;0;0;0;638930;602703;568862;0
9;1127;AUDI;A3 SPORTBACK 1.6 TDI 110 AMBIENTE S TRONIC;0;0;0;0;0;0;0;713102;676393;639375;0
9;1128;AUDI;A3 SPORTBACK 1.6 TDI 110  AMBITION S TRONIC;0;0;0;0;0;0;0;713102;676393;639375;0
9;1129;AUDI;A3 1.4 TFSI 125 AMBIENTE S TRONIC;0;0;0;0;0;0;0;0;553424;520600;0
9;1130;AUDI;A3 1.4 TFSI 125 AMBITION S TRONIC;0;0;0;0;0;0;0;0;553424;520600;0
9;1131;AUDI;A3 1.4 TFSI 150 AMBIENTE S TRONIC;0;0;0;0;0;0;0;0;591483;557567;0
9;1132;AUDI;A3 1.4 TFSI 150 AMBITION S TRONIC;0;0;0;0;0;0;0;0;591483;557567;0
9;1133;AUDI;A3 1.6 TDI 110 AMBIENTE S TRONIC;0;0;0;0;0;0;0;0;647577;613374;0
9;1134;AUDI;A3 1.6 TDI 110 AMBITION S TRONIC;0;0;0;0;0;0;0;0;647577;613374;0
9;1135;AUDI;A3 SEDAN 1.4 TFSI 125 AMBIENTE S TRONIC;0;0;0;0;0;0;0;667058;630529;595398;0
9;1136;AUDI;A3 SEDAN 1.4 TFSI 125 AMBITION S TRONIC;0;0;0;0;0;0;0;667058;630529;593408;0
9;1137;AUDI;A3 1.4 TFSI 125 ATTRACTION S TRONIC;0;0;0;0;0;0;0;551622;516242;484456;0
9;1138;AUDI;A3 SEDAN 1.4 TFSI 150 AMBIENTE S TRONIC;0;0;0;0;0;0;0;700471;663769;627529;0
9;1139;AUDI;A3 SEDAN 1.4 TFSI 150 AMBITION S TRONIC;0;0;0;0;0;0;0;700471;663769;627529;0
9;1140;AUDI;A3 CABRIOLET 1.4 TFSI 150 AMBIENTE S TRONIC;0;0;0;0;0;0;0;1008488;993723;785687;0
9;1141;AUDI;A3 CABRIOLET 1.4 TFSI 150 AMBITION S TRONIC;0;0;0;0;0;0;0;912452;843137;785687;0
9;1142;AUDI;A3 SEDAN 1.6 TDI 110 S TRONIC;0;0;0;0;0;0;0;0;661165;625087;0
9;1143;AUDI;A3 1.6 TDI 110 ATTRACTION S TRONIC;0;0;0;0;0;0;0;0;609673;575065;0
9;1144;AUDI;A3 SEDAN 1.6 TDI 110 ATTRACTION S TRONIC;0;0;0;0;0;0;0;683421;661165;625087;0
9;1145;AUDI;A3 SPORTBACK 1.6 TDI 110 ATTRACTION S TRONIC;0;0;0;0;0;0;0;672091;635802;600765;0
9;1146;AUDI;S3 2.0 TFSI 285 QUATTRO S TRONIC;0;0;0;0;0;0;0;0;997930;883416;0
9;1147;AUDI;S3 SPORTBACK 2.0 TFSI 285 QUATTRO S TRONIC;0;0;0;0;0;0;0;0;1041362;917130;0
9;1148;AUDI;S3 SEDAN 2.0 TFSI 285 QUATTRO S TRONIC;0;0;0;0;0;0;0;0;1152206;1009715;0
9;1149;AUDI;A3 SEDAN 1.4 TFSI 125 ATTRACTION S TRONIC;0;0;0;0;0;0;0;665477;627276;592039;0
9;1150;AUDI;S4 3.0 TFSI 333 QUATTRO S TRONIC;0;0;0;0;0;0;0;0;2022977;1792874;0
9;1151;AUDI;A5 COUPE 2.0 TDI 190 MULTITRONIC;0;0;0;0;0;0;0;1032495;952208;851593;0
9;1152;AUDI;A5 COUPE 2.0 TDI 190 QUATTRO S TRONIC;0;0;0;0;0;0;0;1578502;1120741;893029;0
9;1153;AUDI;S5 COUPE 3.0 TFSI 333 QUATTRO S TRONIC;0;0;0;0;0;0;0;2610096;2245198;1921683;0
9;1154;AUDI;A5 SPORTBACK 2.0 TDI 190 MULTITRONIC;0;0;0;0;0;0;0;1186372;1028529;962092;0
9;1155;AUDI;A5 SPORTBACK 2.0 TDI 190 QUATTRO S TRONIC;0;0;0;0;0;0;1667685;1636055;1066187;973628;0
9;1156;AUDI;S5 SPORTBACK 3.0 TFSI 333 QUATTRO S TRONIC;0;0;0;0;0;0;0;2610096;2245198;1921683;0
9;1157;AUDI;S5 CABRIO 3.0 TFSI 333 QUATTRO S TRONIC;0;0;0;0;0;0;0;0;2566377;2147617;0
9;1158;AUDI;A6 3.0 TDI 245 QUATTRO S TRONIC;0;0;0;0;0;0;0;0;1677037;1329413;0
9;1159;AUDI;A7 SPORTBACK 3.0 TDI 272 QUATTRO STRONIC PI;0;0;0;0;0;0;2460973;2460376;2425819;1940900;0
9;1160;AUDI;A7 SPORTBACK 3.0 TDI 320 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;2483014;2364143;2293963;1913652;0
9;1161;AUDI;A6 2.0 TDI (190) S TRONIC PI;0;0;0;0;0;0;1632661;1547028;1396778;1190900;0
9;1162;AUDI;A6 3.0 TDI (272) QUATTRO S TRONIC PI;0;0;0;0;0;2270750;2237635;1829035;1760200;1276093;0
9;1163;AUDI;A6 3.0 TDI (320) QUATTRO TIPTRONIC PI;0;0;0;0;0;2629348;2325059;2017495;1779798;1419071;0
9;1164;AUDI;S4 AVANT 3.0 TFSI 333 QUATTRO S TRONIC;0;0;0;0;0;0;0;0;2111321;0;0
9;1165;AUDI;A6 3.0 TFSI 333 QUATTRO S TRONIC PI;0;0;0;0;0;0;1920434;1780257;1650156;0;0
9;1166;AUDI;Q5 2.0 TFSI 225 QUATTRO TIPTRONIC;0;0;0;0;0;0;0;0;1065365;0;0
9;1167;AUDI;Q7 3.0 TDI 245 QUATTRO TIPTRONIC;0;0;0;0;0;0;0;0;1576264;0;0
9;1168;AUDI;R8 4.2 FSI 430 QUATTRO R TRONIC;0;0;0;0;0;0;0;0;4838815;0;0
9;1169;AUDI;A6 AVANT 2.0 TDI 190 S TRONIC PI;0;0;0;0;0;0;1767876;1509330;1311025;0;0
9;1170;AUDI;A6 ALLROAD 3.0 TDI 272 QUATTRO S TRONIC PI;0;0;0;0;0;0;2343224;2185973;2033220;0;0
9;1171;AUDI;A6 ALLROAD 3.0 TDI 320 QUATTRO TIPTRONIC PI;0;0;0;0;0;0;2481272;2311781;2144031;0;0
9;1172;AUDI;Q3 1.4 TFSI 150 S TRONIC PI;0;0;0;0;0;1085578;1005817;942185;841350;0;0
9;1173;AUDI;Q3 2.0 TDI 184 QUATTRO S TRONIC PI;0;0;0;0;0;0;1292514;1191923;1108245;0;0
9;1174;AUDI;A1 SPORTBACK 1.0 TFSI 95 BASIC S TRONIC PI;0;0;0;0;0;0;0;580126;540987;0;0
9;1175;AUDI;A1 SPORTBACK 1.0 TFSI 95 SPORT S TRONIC PI;0;0;0;0;0;0;0;580126;540987;0;0
9;1176;AUDI;A1 SPORTBACK 1.4 TFSI 125 BASIC S TRONIC PI;0;0;0;0;0;0;682552;633073;589125;0;0
9;1177;AUDI;A1 SPORTBACK 1.4 TFSI 125 SPORT S TRONIC PI;0;0;0;0;0;0;682552;633073;589125;0;0
9;1178;AUDI;A1 SPORTBACK 1.6 TDI 116 BASIC S TRONIC PI;0;0;0;0;0;0;668077;615754;568354;0;0
9;1179;AUDI;A1 SPORTBACK 1.6 TDI 116 SPORT S TRONIC PI;0;0;0;0;0;726194;668077;615754;568354;502494;0
9;1180;AUDI;Q7 3.0 TDI 272 QUATTRO TIPTRONIC;0;0;0;0;0;3288950;3256055;3014223;2695436;0;0
9;1181;AUDI;RS3 SPORTBACK 2.5 TFSI;0;0;0;0;0;0;0;0;1293391;0;0
9;1182;AUDI;A3 SPORTBACK 1.2 TFSI 110 ATTRACTION;0;0;0;0;0;0;0;538139;518996;0;0
9;1183;AUDI;A3 SEDAN 1.2 TFSI 110 ATTRACTION;0;0;0;0;0;0;0;627993;611096;0;0
9;1184;AUDI;A8 2.0 TFSI HYBRID;0;0;0;0;0;0;0;0;2602941;0;0
9;1185;AUDI;A4 2.0 TDI 190 MULTITRONIC;0;0;0;0;0;0;0;0;828588;0;0
9;1186;AUDI;A4 2.0 TDI 190 QUATTRO S TRONIC;0;0;0;0;0;0;0;1088830;817646;0;0
9;1187;AUDI;A4 AVANT 2.0 TDI 190 MULTITRONIC;0;0;0;0;0;0;0;0;828588;0;0
9;1188;AUDI;A4 AVANT 2.0 TDI 190 QUATTRO STRONIC;0;0;0;0;0;0;0;1088830;997242;0;0
9;1189;AUDI;A4 ALLROAD 2.0 TDI 190 QUATTRO S TRONIC;0;0;0;0;0;1762512;1647010;1542791;1135907;0;0
9;1190;AUDI;A5 SPORTBACK 2.0 TFSI 230 QUATTROS TRONIC;0;0;0;0;0;0;0;1261656;1079249;0;0
9;1191;AUDI;Q5 2.0 TFSI 230 QUATTRO TIPTRONIC;0;0;0;0;0;0;1672456;1371086;1099994;0;0
9;1192;AUDI;Q7 2.0 TFSI 252 QUATTRO TIPTRONIC;0;0;0;0;0;2902077;2687814;2653961;2336144;0;0
9;1193;AUDI;A6 2.0 TDI 190 QUATTRO S TRONIC;0;0;0;0;0;2035743;1870282;1650133;1420095;0;0
9;1194;AUDI;A6 AVANT 2.0 TDI 190 QUATTRO S TRONIC;0;0;0;0;0;2048742;1837317;1756710;1462745;0;0
9;1195;AUDI;A7 SPORTBACK 2.0 TFSI 252 QUATTRO S TRONIC;0;0;0;0;0;0;2348147;2313731;1985288;0;0
9;1196;AUDI;A3 SEDAN 1.6 TDI 110 AMBITION S TRONIC;0;0;0;0;0;0;0;701627;691355;653313;0
9;1197;AUDI;A4 1.4 TFSI 150 S TRONIC;0;0;0;0;0;0;0;893043;834617;0;0
9;1198;AUDI;A4 1.4 TFSI 150 DESIGN S TRONIC;0;0;0;0;0;1215245;1086458;1027112;886564;0;0
9;1199;AUDI;A4 1.4 TFSI 150 SPORT S TRONIC;0;0;0;0;0;1315980;1153592;1058251;961889;0;0
9;1200;AUDI;A4 2.0 TFSI 252 QUATTRO S TRONIC;0;0;0;0;0;0;0;1170404;1087861;0;0
9;1201;AUDI;A4 2.0 TFSI 252 DESIGN QUATTRO S TRONIC;0;0;0;0;0;1491227;1348753;1257401;1165519;0;0
9;1202;AUDI;A4 2.0 TFSI 252 SPORT QUATTRO S TRONIC;0;0;0;0;0;1559846;1415204;1311622;1213989;0;0
9;1203;AUDI;A4 2.0 TDI 190 S TRONIC;0;0;0;0;0;0;0;990656;912205;0;0
9;1204;AUDI;A4 2.0 TDI 190 DESIGN S TRONIC;0;0;0;0;0;1337310;1187377;1085077;1009966;0;0
9;1205;AUDI;A4 2.0 TDI 190 SPORT S TRONIC;0;0;0;0;0;1406446;1261207;1135070;1057729;0;0
9;1206;AUDI;A4 2.0 TDI 190 DESIGN QUATTRO S TRONIC;0;0;0;0;0;1500962;1344091;1110741;1002598;0;0
9;1207;AUDI;A4 2.0 TDI 190 SPORT QUATTRO S TRONIC;0;0;0;0;0;1474185;1321055;1243680;1105638;0;0
9;1209;AUDI;A3 SPORTBACK 1.2 TFSI 110 AMBIENTE;0;0;0;0;0;0;0;573268;555012;0;0
9;1210;AUDI;S3 SPORTBACK 2.0 TFSI 300 QUATTRO S TRONIC;0;0;0;0;0;0;0;1223850;0;0;0
9;1211;AUDI;S3 SEDAN 2.0 TFSI 300 QUATTRO STRONIC;0;0;0;0;0;0;0;1371086;0;0;0
9;1212;AUDI;TTS COUPE 2.0 TFSI 310 QUATTRO S TRONIC;0;0;0;0;2877703;2500549;2100328;1772030;0;0;0
9;1213;AUDI;A4 AVANT 1.4 TFSI 150 STRONIC;0;0;0;0;0;0;0;892584;0;0;0
9;1214;AUDI;A4 AVANT 2.0 TFSI 252 QUATTRO STRONIC;0;0;0;0;0;0;0;1170404;0;0;0
9;1215;AUDI;A4 AVANT 2.0 TDI 190 STRONIC;0;0;0;0;0;0;0;990656;0;0;0
9;1216;AUDI;RS6 AVANT PERFORMANCE 4.0 TFSI 605 QUATTROTIP;0;0;0;0;0;6765391;5554269;4577685;0;0;0
9;1217;AUDI;RS7 SPORTBACK PERFORMANCE 4.0 TFSI 605 QUAT.T;0;0;0;0;0;0;6013423;4942487;0;0;0
9;1218;AUDI;S8 PLUS 4.0 TFSI 605 QUATTRO TIPTRONIC;0;0;0;0;0;0;7098455;5039907;0;0;0
9;1219;AUDI;A3 SPORTBACK 1.2 TFSI 110 ATTRACTION STRONIC;0;0;0;0;0;0;0;551622;0;0;0
9;1220;AUDI;A3 SPORTBACK 1.2 TFSI 110 AMBIENTE STRONIC;0;0;0;0;0;0;0;588223;0;0;0
9;1221;AUDI;A3 SPORTBACK 1.0 TFSI 116 S TRONIC PI;0;0;0;0;0;0;0;588209;0;0;0
9;1222;AUDI;A3 SPORTBACK 1.0TFSI 116 SPORTLINE STRONIC PI;0;0;0;0;0;737354;662210;625681;0;0;0
9;1223;AUDI;A3 SPORTBACK 1.0TFSI 116 DESIGNLINE STRONICPI;0;0;0;0;0;738814;662210;625681;0;0;0
9;1224;AUDI;A3 SPORTBACK 1.4 TFSI 150 STRONIC PI;0;0;0;0;0;0;0;644175;0;0;0
9;1225;AUDI;A3 SPORTBACK 1.4TFSI 150 SPORTLINE STRONIC PI;0;0;0;0;0;0;712252;676427;0;0;0
9;1226;AUDI;A3 SPORTBACK 1.4TFSI150 DESIGNLINE STRONIC PI;0;0;0;0;0;0;712899;676427;0;0;0
9;1227;AUDI;A3 SPORTBACK 1.6 TDI 110 S TRONIC PI;0;0;0;0;0;0;0;712875;0;0;0
9;1228;AUDI;A3 SPORTBACK 1.6 TDI 110 SPORT LINE S TRONIC;0;0;0;0;0;0;0;762267;0;0;0
9;1229;AUDI;A3 SPORTBACK 1.6 TDI 110 DESIGN LINE S TRONIC;0;0;0;0;0;0;0;747219;0;0;0
9;1230;AUDI;A3 SEDAN 1.0 TFSI 116 STRONIC PI;0;0;0;0;0;0;0;675657;0;0;0
9;1231;AUDI;A3 SEDAN 1.0 TFSI 116 SPOR TLINE STRONIC PI;0;0;0;0;0;810418;737425;700934;0;0;0
9;1232;AUDI;A3 SEDAN 1.0 TFSI 116 DESIGN LINE STRONIC PI;0;0;0;0;0;810418;737425;700934;0;0;0
9;1233;AUDI;A3 SEDAN 1.4 TFSI 150 STRONIC PI;0;0;0;0;0;0;0;700950;0;0;0
9;1234;AUDI;A3 SEDAN 1.4 TFSI 150 SPORT LINE STRONIC PI;0;0;0;0;0;0;775342;737353;0;0;0
9;1235;AUDI;A3 SEDAN 1.4 TFSI 150 DESIGN LINE STRONIC PI;0;0;0;0;0;0;775342;737353;0;0;0
9;1236;AUDI;A3 SEDAN 1.6 TDI 110 STRONIC PI;0;0;0;0;0;0;0;683421;0;0;0
9;1237;AUDI;A3 SEDAN 1.6 TDI 110 SPORT LINE STRONIC PI;0;0;0;0;0;0;865495;812436;0;0;0
9;1238;AUDI;A3 SEDAN 1.6 TDI 110 DESIGN LINE STRONIC PI;0;0;0;0;0;0;838811;778449;0;0;0
9;1239;AUDI;A3 CABRIO 1.4 TFSI 150 STRONIC PI;0;0;0;0;0;0;0;912515;0;0;0
9;1240;AUDI;A3 CABRIO 1.4 TFSI 150 SPORT LINE STRONIC PI;0;0;0;0;0;0;1003657;967174;0;0;0
9;1241;AUDI;A3 CABRIO 1.4 TFSI 150 DESIGN LINE STRONIC PI;0;0;0;0;0;0;1003657;967174;0;0;0
9;1242;AUDI;A3 SPORTBACK 1.0 TFSI 116 DYNAMIC S TRONIC PI;0;0;0;0;0;830487;712703;648669;0;0;0
9;1243;AUDI;A3 SPORTBACK 1.4 TFSI 150 DYNAMIC S TRONIC PI;0;0;0;0;0;0;680178;645164;0;0;0
9;1244;AUDI;A3 SPORTBACK 1.6 TDI 110 DYNAMIC S TRONIC PI;0;0;0;0;0;0;716437;706615;0;0;0
9;1245;AUDI;A3 SEDAN 1.0 TFSI 116 DYNAMIC S TRONIC;0;0;0;0;0;0;0;682204;0;0;0
9;1246;AUDI;A3 SEDAN 1.4 TFSI 150 DYNAMIC S TRONIC PI;0;0;0;0;0;0;737458;700950;0;0;0
9;1247;AUDI;A3 SEDAN 1.6 TDI 110 DYNAMIC S TRONIC PI;0;0;0;0;0;0;756864;706024;0;0;0
9;1248;AUDI;A3 CABRIO 1.4 TFSI 150 DYNAMIC S TRONIC PI;0;0;0;0;0;0;948940;912515;0;0;0
9;1249;AUDI;A4 1.4 TFSI 150 DYNAMIC S TRONIC;0;0;0;0;0;1120967;1022600;959214;901640;0;0
9;1250;AUDI;A4 2.0 TFSI 252 QUATTRO DYNAMIC S TRONIC;0;0;0;0;0;1381190;1255085;1170404;0;0;0
9;1251;AUDI;A4 2.0 TDI 190 DYNAMIC S TRONIC;0;0;0;0;0;1291703;1169606;1031803;0;0;0
9;1252;AUDI;A4 2.0 TDI 190 QUATTRO DYNAMIC S TRONIC;0;0;0;0;0;1294211;1152786;1084398;0;0;0
9;1253;AUDI;A4 AVANT 1.4 TFSI 150 DYNAMIC S TRONIC;0;0;0;0;0;1059205;957512;889816;0;0;0
9;1254;AUDI;A4 AVANT 2.0 TFSI 252 QUATTRO DYNAMIC STRONIC;0;0;0;0;0;1381190;1251585;1170404;0;0;0
9;1255;AUDI;A4 AVANT 2.0 TDI 190 DYNAMIC S TRONIC;0;0;0;0;0;1226459;1083438;996021;0;0;0
9;1256;AUDI;A4 AVANT 2.0 TDI 190 QUATTRO DYNAMIC S TRONIC;0;0;0;0;0;1294211;1156073;1053990;0;0;0
9;1257;AUDI;A4 ALLROAD 2.0 TFSI QUATTRO 252 S TRONIC;0;0;0;0;0;1734340;1616979;1480715;0;0;0
9;1258;AUDI;A8 L 2.0 TFSI 252 QUATTRO TIPTRONIC;0;0;0;0;0;0;3631537;3266719;0;0;0
9;1259;AUDI;A8 L 3.0 TDI 262 QUATTRO TIPTRONIC;0;0;0;0;0;0;4210725;3657305;0;0;0
9;1260;AUDI;Q2 1.4 TFSI DYNAMIC S TRONIC;0;0;0;0;0;877763;859576;798584;0;0;0
9;1261;AUDI;Q2 1.4 TFSI 150 SPORT S TRONIC;0;0;0;0;0;910871;888527;824640;0;0;0
9;1262;AUDI;Q2 1.4 TFSI 150 DESIGN S TRONIC;0;0;0;0;0;910871;888527;824640;0;0;0
9;1263;AUDI;TT COUPE 2.0 TFSI 230 QUATTRO S TRONIC;0;0;0;0;0;0;1945321;1563065;0;0;0
9;1265;AUDI;A4 AVANT 1.4 TFSI 150 DESIGN S TRONIC;0;0;0;0;0;1139993;1043083;960199;0;0;0
9;1267;AUDI;A4 AVANT 2.0 TDI 190 SPORT S TRONIC;0;0;0;0;0;1406446;1261207;1148683;0;0;0
9;1268;AUDI;A4 AVANT 2.0 TDI 190 DESIGN S TRONIC;0;0;0;0;0;1337310;1174869;1093983;0;0;0
9;1269;AUDI;A4 AVANT 2.0 TDI 190 QUATTRO SPORT S TRONIC;0;0;0;0;0;1474185;1321055;1202322;0;0;0
9;1270;AUDI;A4 AVANT 2.0 TDI 190 QUATTRO DESIGN S TRONIC;0;0;0;0;0;1405059;1235635;1147621;0;0;0
9;1271;AUDI;A5 COUPE 1.4 TFSI 150 DYNAMIC S TRONIC;0;0;0;0;0;1369365;1293458;1224768;0;0;0
9;1272;AUDI;A5 COUPE 1.4 TFSI 150 SPORT S TRONIC;0;0;0;0;0;1569789;1489166;1271644;0;0;0
9;1273;AUDI;A5 COUPE 1.4 TFSI 150 DESIGN S TRONIC;0;0;0;0;0;1403292;1373183;1252008;0;0;0
9;1274;AUDI;A5 COUPE 2..0 TDI 190 QUATTRO DYNAMIC S TRONI;0;0;0;0;0;1767369;1667222;1578502;0;0;0
9;1275;AUDI;A5 COUPE 2.0 TDI 190 QUATTRO SPORT S TRONIC;0;0;0;0;0;1826195;1719185;1625805;0;0;0
9;1276;AUDI;A5 COUPE 2.0 TDI 190 QUATTRO DESIGN S TRONIC;0;0;0;0;0;1801568;1697409;1605973;0;0;0
9;1277;AUDI;A5 SPORTBACK 1.4 TFSI 150 DYNAMIC S TRONIC;0;0;0;0;0;1505132;1483184;1330752;0;0;0
9;1278;AUDI;A5 SPORTBACK 1.4 TFSI 150 SPORT S TRONIC;0;0;0;0;0;1715389;1608229;1365922;0;0;0
9;1279;AUDI;A5 SPORTBACK 1.4 TFSI 150 DESIGN S TRONIC;0;0;0;0;0;1710585;1611829;1322323;0;0;0
9;1280;AUDI;A5 SPORTBACK 2.0 TDI 190 DYNAMIC S TRONIC;0;0;0;0;0;1700185;1608457;1583823;0;0;0
9;1281;AUDI;A5 SPORTBACK 2.0 TDI 190 SPORT S TRONIC;0;0;0;0;0;1759015;1660417;1630421;0;0;0
9;1282;AUDI;A5 SPORTBACK 2.0 TDI 190 DESIGN S TRONIC;0;0;0;0;0;1734389;1638645;1610891;0;0;0
